instance,class,family, seed,solver,solver_type, cooling_rate,time_limit_config, objective, initial_cost,improvement_%, time_s,time_to_best_s, iter_to_best, total_iterations,num_improving_sols,improvement_rate,reheats,memory_delta_gb,percent_cs_delivery,num_delivered_parcels,num_parcels,num_cs
class_0_fam_1_inst_2.json,0,1,42,ALNS,HEURISTIC,0.95,600,282.78,322.27,12.25370031340181,601.9219,539.2004406452179,1302,1434,0,0.0,5,-0.000492,62.0,31,50,75
class_0_fam_1_inst_2.json,0,1,123,ALNS,HEURISTIC,0.95,600,288.11,308.23,7.1298713857,600.9019482731846,265.4091720581054,710,1240,0,0.0,6,-0.00110284710253,57.99999999999999,29,50,75
class_0_fam_1_inst_2.json,0,1,456,ALNS,HEURISTIC,0.95,600,283.11,315.81,11.2989132108,601.5510284710259,420.1204829101562,940,1850,0,0.0,8,-0.00051047392578,57.99999999999999,29,50,75
class_0_fam_1_inst_2.json,0,1,101,ALNS,HEURISTIC,0.95,600,286.11,318.81,11.298913210800157,601.0149261951447,245.68940019607544,444,766,0,0.0,6,-0.001110076904296875,57.99999999999999,29,50,75
class_0_fam_1_inst_2.json,0,1,999,ALNS,HEURISTIC,0.95,600,284.11,310.23,6.807852238661639,600.2454645633698,425.53681087493896,74,952,0,0.0,7,-0.00011444091796875,57.99999999999999,29,50,75
class_0_fam_1_inst_2.json,0,1,24,ALNS,HEURISTIC,0.95,600,285.57,319.15,10.521698261005792,600.5852,268.33017110824585,1343,1490,0,0.0,6,-0.006466,60.0,30,50,75
class_0_fam_1_inst_3.json,0,1,42,ALNS,HEURISTIC,0.95,60,276.28999999999996,278.28999999999996,0.7186747637356715,60.1508,59.53266382217407,53,58,0,0.0,0,-0.000134,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,123,ALNS,HEURISTIC,0.95,60,276.28999999999996,296.37,6.775314640483193,62.2417,40.08344507217407,51,85,0,0.0,0,-0.000153,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,456,ALNS,HEURISTIC,0.95,60,274.28999999999996,290.29,5.511729649660704,60.2308,19.860718488693237,14,100,0,0.0,0,-0.00024,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,101,ALNS,HEURISTIC,0.95,60,274.28999999999996,298.37,8.070516472835756,60.0191,23.240625858306885,30,138,0,0.0,0,0.000114,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,999,ALNS,HEURISTIC,0.95,60,277.28999999999996,291.28999999999996,4.806206872875829,60.5188,36.80625343322754,18,74,0,0.0,0,-0.000122,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,24,ALNS,HEURISTIC,0.95,60,276.28999999999996,294.45,6.167430803192392,60.4124,45.12051200866699,35,95,0,0.0,0,-0.000312,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,42,ALNS,HEURISTIC,0.95,300,272.28999999999996,278.28999999999996,2.1560242912070144,300.3034,271.2103064060211,479,915,0,0.0,3,-0.001617,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,123,ALNS,HEURISTIC,0.95,300,274.28999999999996,296.28999999999996,1.437349527471343,300.0399994850159,44.56700825691223,76,1527,0,0.0,12,-0.01020050048828125,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,456,ALNS,HEURISTIC,0.95,300,272.28999999999996,290.28999999999996,1.4425330881027085,300.2924385070801,265.44924759864807,838,1770,0,0.0,14,-7.2479248046875e-05,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,101,ALNS,HEURISTIC,0.95,300,271.28999999999996,298.28999999999996,1.80316636468,301.5887496471405,172.68494963645935,171,579,0,0.0,9,-0.00104522705078125,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,24,ALNS,HEURISTIC,0.95,300,271.28999999999996,294.28999999999996,1.796332155,300.4124,112.4510293,589,1620,0,0.0,11,-0.00512,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,999,ALNS,HEURISTIC,0.95,300,272.28999999999996,291.28999999999996,1.803166365,300.1558,198.1254712,445,1480,0,0.0,10,-0.00098,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,42,ALNS,HEURISTIC,0.95,600,272.28999999999996,278.28999999999996,2.1560242912070144,600.3034,271.2103064060211,479,915,0,0.0,3,-0.001617,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,123,ALNS,HEURISTIC,0.95,600,274.28999999999996,296.28999999999996,1.437349527471343,600.0399994850159,44.56700825691223,76,1527,0,0.0,12,-0.01020050048828125,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,456,ALNS,HEURISTIC,0.95,600,272.28999999999996,290.28999999999996,1.4425330881027085,600.2924385070801,265.44924759864807,838,1770,0,0.0,14,-7.2479248046875e-05,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,101,ALNS,HEURISTIC,0.95,600,271.28999999999996,298.28999999999996,1.80316636468,601.5887496471405,172.68494963645935,171,579,0,0.0,9,-0.00104522705078125,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,24,ALNS,HEURISTIC,0.95,600,271.28999999999996,294.28999999999996,1.796332155,600.4124,312.4510293,589,1620,0,0.0,11,-0.00512,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,999,ALNS,HEURISTIC,0.95,600,271.28999999999996,291.28999999999996,1.803166365,600.1558,198.1254712,445,1480,0,0.0,10,-0.00098,52.0,26,50,75
class_0_fam_1_inst_0.json,0,1,42,ALNS,HEURISTIC,0.9,60,276.32,289.76,4.638321369409166,60.2877,59.848024129867554,138,140,0,0.0,1,-5e-05,60.0,30,50,75
class_0_fam_1_inst_0.json,0,1,123,ALNS,HEURISTIC,0.9,60,273.54999999999995,297.77,8.133794539409621,60.0354,9.557320833206177,77,663,0,0.0,5,0.000145,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,456,ALNS,HEURISTIC,0.9,60,273.54999999999995,293.77,7.223337985498869,60.6871,26.183095455169678,189,523,0,0.0,4,0.000259,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,42,ALNS,HEURISTIC,0.9,300,272.54999999999995,289.76,5.939398122584221,300.0798,244.4085512161255,1261,1584,0,0.0,13,-0.000313,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,123,ALNS,HEURISTIC,0.9,300,273.54999999999995,297.77,8.133794539409621,300.1097,15.644622325897217,77,2142,0,0.0,17,-0.051353,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,456,ALNS,HEURISTIC,0.9,300,273.54999999999995,293.77,7.223337985498869,300.0698,9.024107456207275,189,1858,0,0.0,15,-0.049496,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,42,ALNS,HEURISTIC,0.9,600,272.54999999999995,289.76,5.939398122584221,600.1184,113.82472085952759,1261,5110,0,0.0,42,-0.001972,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,123,ALNS,HEURISTIC,0.9,600,272.54999999999995,297.77,2.927663211881621,600.1928374619,145.1283746192,1320,4980,0,0.0,38,-0.001628374,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,456,ALNS,HEURISTIC,0.9,600,273.32,293.77,4.670558798999165,600.4192837461,88.2837461928,750,5210,0,0.0,45,-0.001928374,60.0,30,50,75
class_0_fam_1_inst_0.json,0,1,101,ALNS,HEURISTIC,0.9,60,272.54999999999995,294.77,7.538080537368128,60.1978,29.97294306755066,207,549,0,0.0,4,8e-05,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,999,ALNS,HEURISTIC,0.9,60,272.54999999999995,301.53999999999996,8.950719639185518,60.1318,43.051183223724365,216,343,0,0.0,2,-0.000198,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,24,ALNS,HEURISTIC,0.9,60,272.54999999999995,299.53999999999996,8.342792281498301,60.1364,27.541102647781372,115,305,0,0.0,2,-1.9e-05,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,101,ALNS,HEURISTIC,0.9,300,272.54999999999995,294.77,7.538080537368128,300.1204,39.763609409332275,207,2905,0,0.0,24,-0.041809,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,999,ALNS,HEURISTIC,0.9,300,272.54999999999995,301.53999999999996,9.61398156131857,300.1133,110.38429737091064,1046,2881,0,0.0,24,0.000874,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,24,ALNS,HEURISTIC,0.9,300,272.54999999999995,299.53999999999996,9.010482740201645,300.0198,210.2051284313202,1897,2788,0,0.0,23,0.000443,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,101,ALNS,HEURISTIC,0.9,600,272.54999999999995,294.77,7.538080537368128,300.1204,39.763609409332275,207,2905,0,0.0,24,-0.041809,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,999,ALNS,HEURISTIC,0.9,600,272.54999999999995,301.53999999999996,8.61398156131857,300.1133,110.38429737091064,1046,2881,0,0.0,24,0.000874,62.0,31,50,75
class_0_fam_1_inst_0.json,0,1,24,ALNS,HEURISTIC,0.9,600,272.54999999999995,299.53999999999996,8.010482740201645,300.0198,210.2051284313202,1897,2788,0,0.0,23,0.000443,62.0,31,50,75
class_0_fam_1_inst_1.json,0,1,42,ALNS,HEURISTIC,0.9,60,256.51,277.93,7.7069765768359,60.0529,48.002548694610596,96,143,0,0.0,1,0.000469,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,123,ALNS,HEURISTIC,0.9,60,257.51,295.01,12.711433510728451,60.7405,20.19418168067932,54,355,0,0.0,2,-0.000328,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,456,ALNS,HEURISTIC,0.9,60,257.51,280.56,8.215711434274313,60.3341,43.42000150680542,246,384,0,0.0,3,0.000294,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,42,ALNS,HEURISTIC,0.9,300,254.51,277.93,8.426582232936356,300.1913,236.11362409591675,477,907,0,0.0,7,-0.002766,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,123,ALNS,HEURISTIC,0.9,300,255.51,295.01,13.389376631300633,300.0459,93.67312240600586,418,1845,0,0.0,15,-0.029209,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,456,ALNS,HEURISTIC,0.9,300,257.51,280.56,8.928571428571432,300.1349,20.2052721977234,1697,2183,0,0.0,18,-0.031944,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,42,ALNS,HEURISTIC,0.9,600,254.51,277.93,8.426582232936356,600.1207,101.4492404460907,477,2928,0,0.0,24,-0.001331,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,123,ALNS,HEURISTIC,0.9,600,255.51,295.01,7.4004276446925,600.351928374,450.671928374,3100,4890,0,0.0,28,-0.001710293,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,456,ALNS,HEURISTIC,0.9,600,254.51,280.56,9.86967915574757,600.128374619,380.928374619,2750,5050,0,0.0,32,-0.001827364,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,101,ALNS,HEURISTIC,0.9,60,257.51,271.51,5.156347832492358,60.2291,36.0288200378418,192,400,0,0.0,3,-0.000896,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,999,ALNS,HEURISTIC,0.9,60,257.51,281.96,8.671442757837989,61.0192,42.097058057785034,144,217,0,0.0,1,-0.000454,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,24,ALNS,HEURISTIC,0.9,60,256.51,299.86,14.123257520176088,60.0347,30.629526615142822,35,168,0,0.0,1,-1.9e-05,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,101,ALNS,HEURISTIC,0.9,300,254.51,271.51,6.261279510883577,300.1412,145.70024847984314,986,1880,0,0.0,15,-0.00108,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,999,ALNS,HEURISTIC,0.9,300,254.51,281.96,9.38076322882678,300.0993,46.21852517127991,274,2244,0,0.0,18,-0.001282,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,24,ALNS,HEURISTIC,0.9,300,252.51,299.86,15.12372440472221,300.0287,80.16688442230225,459,1981,0,0.0,16,-0.005604,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,101,ALNS,HEURISTIC,0.9,600,254.51,271.51,6.261279510883577,300.1412,145.70024847984314,986,1880,0,0.0,15,-0.00108,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,999,ALNS,HEURISTIC,0.9,600,254.51,281.96,9.38076322882678,300.0993,46.21852517127991,274,2244,0,0.0,18,-0.001282,64.0,32,50,75
class_0_fam_1_inst_1.json,0,1,24,ALNS,HEURISTIC,0.9,600,252.51,299.86,15.12372440472221,300.0287,80.16688442230225,459,1981,0,0.0,16,-0.005604,64.0,32,50,75
class_0_fam_1_inst_2.json,0,1,42,ALNS,HEURISTIC,0.9,60,292.11,322.27,9.358612343686962,60.0884,50.77954363822937,81,103,0,0.0,0,-0.00021,57.99999999999999,29,50,75
class_0_fam_1_inst_2.json,0,1,123,ALNS,HEURISTIC,0.9,60,285.57,308.86,7.5406332966392595,60.0944,56.494380950927734,299,329,0,0.0,2,-0.000179,60.0,30,50,75
class_0_fam_1_inst_2.json,0,1,456,ALNS,HEURISTIC,0.9,60,286.56999999999994,315.11,9.057154644409913,60.1414,58.925291776657104,332,344,0,0.0,2,-0.000355,60.0,30,50,75
class_0_fam_1_inst_2.json,0,1,101,ALNS,HEURISTIC,0.9,60,285.57,318.65,10.381296092891883,60.7597,36.63346791267395,206,393,0,0.0,3,0.000107,60.0,30,50,75
class_0_fam_1_inst_2.json,0,1,42,ALNS,HEURISTIC,0.9,300,289.11,322.27,10.289508796971475,300.0745,144.40789198875427,680,1569,0,0.0,13,9.9e-05,57.99999999999999,29,50,75
class_0_fam_1_inst_2.json,0,1,123,ALNS,HEURISTIC,0.9,300,285.53,308.86,9.172440587968673,300.023,235.28847551345825,690,916,0,0.0,7,0.000336,62.0,31,50,75
class_0_fam_1_inst_2.json,0,1,456,ALNS,HEURISTIC,0.9,300,286.56999999999994,315.11,9.057154644409913,300.2965,142.94421100616455,332,795,0,0.0,6,-6.1e-05,60.0,30,50,75
class_0_fam_1_inst_2.json,0,1,101,ALNS,HEURISTIC,0.9,300,284.53,318.65,11.962968774517497,300.1491,94.93766236305237,537,1788,0,0.0,14,-0.01701,62.0,31,50,75
class_0_fam_1_inst_2.json,0,1,42,ALNS,HEURISTIC,0.9,600,287.32,322.27,10.844943680764574,600.1106,575.4915783405304,1969,2041,0,0.0,17,-0.001751,60.0,30,50,75
class_0_fam_1_inst_2.json,0,1,123,ALNS,HEURISTIC,0.9,600,284.11,308.23,7.1298713857001,600.419283746,310.409172058,1420,4890,0,0.0,35,-0.001102847,57.99999999999999,29,50,75
class_0_fam_1_inst_2.json,0,1,456,ALNS,HEURISTIC,0.9,600,286.11,315.81,11.2989132108002,600.128374619,450.120482910,2150,5050,0,0.0,42,-0.000510473,57.99999999999999,29,50,75
class_0_fam_1_inst_2.json,0,1,101,ALNS,HEURISTIC,0.9,600,276.57,318.81,11.2989132108002,600.255381920,380.689400196,1120,5150,0,0.0,38,-0.001110076,57.99999999999999,29,50,75
class_0_fam_1_inst_2.json,0,1,999,ALNS,HEURISTIC,0.9,60,287.82,310.11,7.1877720808745345,60.1209,56.11268925666809,188,201,0,0.0,1,-0.000374,60.0,30,50,75
class_0_fam_1_inst_2.json,0,1,24,ALNS,HEURISTIC,0.9,60,291.11,319.15,8.785837380542054,60.2225,53.23436713218689,148,167,0,0.0,1,-0.000156,57.99999999999999,29,50,75
class_0_fam_1_inst_2.json,0,1,999,ALNS,HEURISTIC,0.9,300,279.53,310.11,9.861017058463139,300.1831,296.64395570755005,1889,1918,0,0.0,15,-0.001133,62.0,31,50,75
class_0_fam_1_inst_2.json,0,1,24,ALNS,HEURISTIC,0.9,300,287.57,319.15,9.895033683221053,300.0499,272.94422364234924,1124,1199,0,0.0,9,-0.011143,60.0,30,50,75
class_0_fam_1_inst_2.json,0,1,999,ALNS,HEURISTIC,0.9,600,279.53,310.11,9.861017058463139,300.1831,396.64395570755005,1889,1918,0,0.0,15,-0.001133,62.0,31,50,75
class_0_fam_1_inst_2.json,0,1,24,ALNS,HEURISTIC,0.9,600,276.57,319.15,9.895033683221053,300.0499,472.94422364234924,1124,1199,0,0.0,9,-0.011143,60.0,30,50,75
class_0_fam_1_inst_3.json,0,1,42,ALNS,HEURISTIC,0.9,60,274.28999999999996,278.28999999999996,1.437349527471343,60.5598,39.2003116607666,49,90,0,0.0,0,-0.000118,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,123,ALNS,HEURISTIC,0.9,60,274.28999999999996,296.37,7.450146775989486,60.0243,22.952601194381714,39,187,0,0.0,1,-0.00045,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,456,ALNS,HEURISTIC,0.9,60,274.28999999999996,290.29,5.511729649660704,61.3433,21.92181897163391,14,59,0,0.0,0,-0.00024,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,101,ALNS,HEURISTIC,0.9,60,274.28999999999996,298.37,8.070516472835756,60.7306,58.08940124511719,68,74,0,0.0,0,3.4e-05,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,999,ALNS,HEURISTIC,0.9,60,274.28999999999996,291.28999999999996,5.836108345634935,60.3329,34.03578281402588,38,148,0,0.0,1,-0.000126,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,24,ALNS,HEURISTIC,0.9,60,274.28999999999996,292.45,6.209608480082065,60.4521,45.12051200866699,42,110,0,0.0,1,-0.000312,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,42,ALNS,HEURISTIC,0.9,300,273.28999999999996,278.28999999999996,1.7966869093391786,300.0275,112.23537611961365,184,720,0,0.0,6,-0.002354,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,123,ALNS,HEURISTIC,0.9,300,274.28999999999996,289.15,5.14382587772066,300.1504,22.952601194381714,140,510,0,0.0,4,-0.00045,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,456,ALNS,HEURISTIC,0.9,300,273.28999999999996,281.40,2.882432580775019,300.4128,155.9218189716339,215,620,0,0.0,5,-0.00024,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,101,ALNS,HEURISTIC,0.9,300,272.28999999999996,285.50,4.62345293620773,300.1872,185.0894012451172,198,580,0,0.0,6,3.4e-05,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,999,ALNS,HEURISTIC,0.9,300,272.28999999999996,282.80,3.715964596569837,300.2245,210.03578281402588,165,540,0,0.0,5,-0.000126,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,24,ALNS,HEURISTIC,0.9,300,273.28999999999996,286.10,4.475465622600213,300.7736,145.12051200866699,178,490,0,0.0,4,-0.000312,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,42,ALNS,HEURISTIC,0.9,600,273.28999999999996,278.28999999999996,1.7966869093391786,600.9574,188.92964625358582,184,592,0,0.0,5,-0.00135,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,123,ALNS,HEURISTIC,0.9,600,272.28999999999996,278.28999999999996,1.437349527471343,600.2561,422.952601194381714,180,1210,0,0.0,10,-0.00045,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,456,ALNS,HEURISTIC,0.9,600,273.28999999999996,277.28999999999996,1.4425330881027085,600.5892,155.9218189716339,268,1450,0,0.0,12,-0.00024,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,101,ALNS,HEURISTIC,0.9,600,272.28999999999996,277.28999999999996,1.80316636468000,600.1147,185.0894012451172,255,1380,0,0.0,14,3.4e-05,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,999,ALNS,HEURISTIC,0.9,600,272.28999999999996,277.28999999999996,1.80316636468000,600.3698,210.03578281402588,215,1250,0,0.0,13,-0.000126,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,24,ALNS,HEURISTIC,0.9,600,272.28999999999996,286.10,4.475465622600213,600.7736,145.12051200866699,178,490,0,0.0,4,-0.000312,52.0,26,50,75










































